year,title,vol,pages,words,word_source,pdf_present,xml_present,scraped_at
2003,19,2,775,434954,xml,True,True,2026-05-12
2003,19,3,371,212936,xml,True,True,2026-05-12
2003,20,1,670,398433,xml,True,True,2026-05-12
2003,20,2,1143,748008,xml,True,True,2026-05-12
2003,20,3,1143,691041,xml,True,True,2026-05-12
2003,21,1,504,287199,xml,True,True,2026-05-12
2003,21,2,603,367761,xml,True,True,2026-05-12
2003,21,3,636,362094,xml,True,True,2026-05-12
2003,21,4,204,104713,xml,True,True,2026-05-12
2003,21,5,356,202217,xml,True,True,2026-05-12
2003,21,6,592,339369,xml,True,True,2026-05-12
2003,21,7,199,103613,xml,True,True,2026-05-12
2003,21,8,745,419765,xml,True,True,2026-05-12
2003,21,9,267,145703,xml,True,True,2026-05-12
2003,22,1,1085,641204,xml,True,True,2026-05-12
2003,22,2,556,299661,xml,True,True,2026-05-12
2003,23,1,554,307931,xml,True,True,2026-05-12
2003,24,1,779,456822,xml,True,True,2026-05-12
2003,24,2,631,361698,xml,True,True,2026-05-12
2003,24,3,368,207980,xml,True,True,2026-05-12
2003,24,4,855,526319,xml,True,True,2026-05-12
2003,24,5,370,197303,xml,True,True,2026-05-12
2003,25,1,1154,677202,xml,True,True,2026-05-12
2003,26,1,614,404224,xml,True,True,2026-05-12
2003,26,2,1120,763112,xml,True,True,2026-05-12
2003,26,3,735,495083,xml,True,True,2026-05-12
2003,26,4,588,403724,xml,True,True,2026-05-12
2003,26,5,963,646035,xml,True,True,2026-05-12
2003,26,6,701,469860,xml,True,True,2026-05-12
2003,26,7,613,410601,xml,True,True,2026-05-12
2003,26,8,828,569983,xml,True,True,2026-05-12
2003,26,9,833,578944,xml,True,True,2026-05-12
2003,26,10,795,526924,xml,True,True,2026-05-12
2003,26,11,873,623469,xml,True,True,2026-05-12
2003,26,12,690,453465,xml,True,True,2026-05-12
2003,26,13,687,463342,xml,True,True,2026-05-12
2003,26,14,792,559938,xml,True,True,2026-05-12
2003,26,15,514,334430,xml,True,True,2026-05-12
2003,26,16,329,203005,xml,True,True,2026-05-12
2003,26,17,509,335052,xml,True,True,2026-05-12
2003,26,18,840,566066,xml,True,True,2026-05-12
2003,26,19,211,111621,xml,True,True,2026-05-12
2003,26,20,204,109470,xml,True,True,2026-05-12
2003,27,1,1180,731760,xml,True,True,2026-05-12
2003,27,2,307,175991,xml,True,True,2026-05-12
2003,28,1,872,496260,xml,True,True,2026-05-12
2003,28,2,760,437837,xml,True,True,2026-05-12
2003,29,1,630,377008,xml,True,True,2026-05-12
2003,29,2,269,146160,xml,True,True,2026-05-12
2003,29,3,888,558357,xml,True,True,2026-05-12
2003,29,4,445,263895,xml,True,True,2026-05-12
2003,29,5,971,573015,xml,True,True,2026-05-12
2003,29,6,574,320411,xml,True,True,2026-05-12
2003,29,7,370,199379,xml,True,True,2026-05-12
2003,29,8,661,357354,xml,True,True,2026-05-12
2003,29,9,1018,624740,xml,True,True,2026-05-12
2003,30,1,726,392814,xml,True,True,2026-05-12
2003,30,2,629,365873,xml,True,True,2026-05-12
2003,30,3,738,440351,xml,True,True,2026-05-12
2003,31,1,498,290471,xml,True,True,2026-05-12
2003,31,2,1300,779335,xml,True,True,2026-05-12
2003,32,1,799,453117,xml,True,True,2026-05-12
2003,32,2,1197,728043,xml,True,True,2026-05-12
2003,32,3,624,352546,xml,True,True,2026-05-12
2003,32,4,492,296019,pdf,True,False,2026-05-12
2003,32,5,578,338770,xml,True,True,2026-05-12
2003,32,6,591,320931,xml,True,True,2026-05-12
2003,33,1,707,391604,xml,True,True,2026-05-12
2003,33,2,934,495091,xml,True,True,2026-05-12
2003,33,3,688,411864,xml,True,True,2026-05-12
2003,34,1,612,348836,xml,True,True,2026-05-12
2003,34,2,558,272632,xml,True,True,2026-05-12
2003,34,3,984,562414,xml,True,True,2026-05-12
2003,36,1,468,271581,xml,True,True,2026-05-12
2003,36,2,467,270808,xml,True,True,2026-05-12
2003,36,3,918,428990,xml,True,True,2026-05-12
2003,37,1,699,408059,xml,True,True,2026-05-12
2003,38,1,759,454189,xml,True,True,2026-05-12
2003,38,2,994,560512,xml,True,True,2026-05-12
2003,39,1,523,297609,xml,True,True,2026-05-12
2003,40,1,791,460272,xml,True,True,2026-05-12
2003,40,2,555,305942,xml,True,True,2026-05-12
2003,40,3,758,420112,xml,True,True,2026-05-12
2003,40,4,956,501678,xml,True,True,2026-05-12
2003,40,5,381,211313,xml,True,True,2026-05-12
2003,40,6,761,461257,pdf,True,False,2026-05-12
2003,40,7,723,438815,xml,True,True,2026-05-12
2003,40,8,539,280404,xml,True,True,2026-05-12
2003,40,9,752,446109,xml,True,True,2026-05-12
2003,40,10,640,372326,xml,True,True,2026-05-12
2003,40,11,667,391476,xml,True,True,2026-05-12
2003,40,12,1229,669147,xml,True,True,2026-05-12
2003,40,13,348,200368,xml,True,True,2026-05-12
2003,40,14,944,547376,xml,True,True,2026-05-12
2003,40,15,700,306494,xml,True,True,2026-05-12
2003,40,16,733,399546,xml,True,True,2026-05-12
2003,40,17,689,364841,xml,True,True,2026-05-12
2003,40,18,812,448134,xml,True,True,2026-05-12
2003,40,19,540,307551,xml,True,True,2026-05-12
2003,40,20,908,506273,xml,True,True,2026-05-12
2003,40,21,611,315857,xml,True,True,2026-05-12
2003,40,22,483,266844,xml,True,True,2026-05-12
2003,40,23,686,415654,xml,True,True,2026-05-12
2003,40,24,642,333406,xml,True,True,2026-05-12
2003,40,25,534,274773,xml,True,True,2026-05-12
2003,40,26,715,332149,xml,True,True,2026-05-12
2003,40,27,991,480304,xml,True,True,2026-05-12
2003,40,28,858,488297,xml,True,True,2026-05-12
2003,40,29,762,440127,xml,True,True,2026-05-12
2003,41,1,288,153186,xml,True,True,2026-05-12
2003,41,2,294,151638,xml,True,True,2026-05-12
2003,41,3,667,345842,xml,True,True,2026-05-12
2003,41,4,272,128617,xml,True,True,2026-05-12
2003,42,1,807,457120,xml,True,True,2026-05-12
2003,42,2,1020,622910,xml,True,True,2026-05-12
2003,42,3,1254,589421,xml,True,True,2026-05-12
2003,43,1,708,411390,xml,True,True,2026-05-12
2003,43,2,1040,617360,xml,True,True,2026-05-12
2003,44,1,660,391601,xml,True,True,2026-05-12
2003,45,1,806,494208,xml,True,True,2026-05-12
2003,45,2,411,234612,xml,True,True,2026-05-12
2003,45,3,671,380733,xml,True,True,2026-05-12
2003,45,4,821,466954,xml,True,True,2026-05-12
2003,46,1,584,288968,xml,True,True,2026-05-12
2003,46,2,479,246287,xml,True,True,2026-05-12
2003,46,3,179,74272,xml,True,True,2026-05-12
2003,46,4,554,279009,xml,True,True,2026-05-12
2003,46,5,311,146857,xml,True,True,2026-05-12
2003,46,6,425,227152,xml,True,True,2026-05-12
2003,46,7,576,283681,xml,True,True,2026-05-12
2003,46,8,494,290578,xml,True,True,2026-05-12
2003,46,9,302,168063,xml,True,True,2026-05-12
2003,47,1,841,447246,xml,True,True,2026-05-12
2003,47,2,569,321381,xml,True,True,2026-05-12
2003,47,3,493,286327,xml,True,True,2026-05-12
2003,47,4,846,470483,xml,True,True,2026-05-12
2003,47,5,873,473868,xml,True,True,2026-05-12
2003,48,1,1093,577011,xml,True,True,2026-05-12
2003,48,2,625,309692,xml,True,True,2026-05-12
2003,48,3,708,397415,xml,True,True,2026-05-12
2003,48,4,407,195155,xml,True,True,2026-05-12
2003,48,5,705,391030,xml,True,True,2026-05-12
2003,48,6,730,371150,xml,True,True,2026-05-12
2003,48,7,535,222952,xml,True,True,2026-05-12
2003,49,1,791,409635,xml,True,True,2026-05-12
2003,49,2,1171,633993,xml,True,True,2026-05-12
2003,49,3,249,132606,xml,True,True,2026-05-12
2003,49,4,1278,745683,xml,True,True,2026-05-12
2003,49,5,1150,542748,xml,True,True,2026-05-12
2003,49,6,263,123341,xml,True,True,2026-05-12
2003,49,7,323,180242,xml,True,True,2026-05-12
2003,49,8,407,209493,xml,True,True,2026-05-12
2003,50,1,140,63602,xml,True,True,2026-05-12
2003,50,2,1080,445718,xml,True,True,2026-05-12
2003,50,3,888,188159,xml,True,True,2026-05-12
2003,50,4,660,109272,xml,True,True,2026-05-12
2003,50,5,537,319816,xml,True,True,2026-05-12
2003,50,6,548,250995,xml,True,True,2026-05-12
2003,50,7,977,570687,xml,True,True,2026-05-12
2004,1,1,114,41335,xml,True,True,2026-05-12
2004,3,1,450,158016,xml,True,True,2026-05-12
2004,4,1,124,57380,xml,True,True,2026-05-12
2004,5,1,796,448450,xml,True,True,2026-05-12
2004,5,2,649,366040,xml,True,True,2026-05-12
2004,5,3,923,473267,xml,True,True,2026-05-12
2004,6,1,129,56718,xml,True,True,2026-05-12
2004,7,1,548,322059,xml,True,True,2026-05-12
2004,7,2,637,329218,xml,True,True,2026-05-12
2004,7,3,476,258908,xml,True,True,2026-05-12
2004,7,4,1010,631939,xml,True,True,2026-05-12
2004,7,5,579,332841,xml,True,True,2026-05-12
2004,7,6,537,343775,xml,True,True,2026-05-12
2004,7,7,545,314230,xml,True,True,2026-05-12
2004,7,8,786,469792,xml,True,True,2026-05-12
2004,7,9,270,150481,xml,True,True,2026-05-12
2004,7,10,911,535687,xml,True,True,2026-05-12
2004,7,11,1244,663370,xml,True,True,2026-05-12
2004,7,12,379,235529,xml,True,True,2026-05-12
2004,7,13,643,409885,xml,True,True,2026-05-12
2004,7,14,593,372414,xml,True,True,2026-05-12
2004,7,15,660,351498,xml,True,True,2026-05-12
2004,8,1,1168,753495,xml,True,True,2026-05-12
2004,9,1,940,579162,xml,True,True,2026-05-12
2004,9,2,757,448600,xml,True,True,2026-05-12
2004,10,1,927,542829,xml,True,True,2026-05-12
2004,10,2,771,473881,xml,True,True,2026-05-12
2004,10,3,585,319262,xml,True,True,2026-05-12
2004,10,4,1038,595573,xml,True,True,2026-05-12
2004,11,1,516,272049,xml,True,True,2026-05-12
2004,12,1,418,247852,xml,True,True,2026-05-12
2004,12,2,474,294475,xml,True,True,2026-05-12
2004,12,3,904,590022,xml,True,True,2026-05-12
2004,12,4,598,362560,xml,True,True,2026-05-12
2004,12,5,494,297258,xml,True,True,2026-05-12
2004,12,6,719,431179,xml,True,True,2026-05-12
2004,12,7,628,338489,xml,True,True,2026-05-12
2004,13,1,709,404929,xml,True,True,2026-05-12
2004,14,1,1160,618995,xml,True,True,2026-05-12
2004,14,2,898,525855,xml,True,True,2026-05-12
2004,14,3,369,205280,xml,True,True,2026-05-12
2004,14,4,650,356392,xml,True,True,2026-05-12
2004,14,5,572,326333,xml,True,True,2026-05-12
2004,15,1,503,282939,xml,True,True,2026-05-12
2004,15,2,824,504854,xml,True,True,2026-05-12
2004,15,3,537,292055,xml,True,True,2026-05-12
2004,16,1,655,361858,xml,True,True,2026-05-12
2004,16,2,803,437347,xml,True,True,2026-05-12
2004,17,1,685,426406,xml,True,True,2026-05-12
2004,17,2,767,490344,xml,True,True,2026-05-12
2004,17,3,1037,666145,xml,True,True,2026-05-12
2004,18,1,1063,629755,xml,True,True,2026-05-12
2004,18,2,321,170975,xml,True,True,2026-05-12
2004,19,1,841,489189,xml,True,True,2026-05-12
2004,19,2,778,436847,xml,True,True,2026-05-12
2004,19,3,375,214814,xml,True,True,2026-05-12
2004,20,1,676,402722,xml,True,True,2026-05-12
2004,20,2,1259,817754,xml,True,True,2026-05-12
2004,20,3,1140,690655,xml,True,True,2026-05-12
2004,21,1,528,303242,xml,True,True,2026-05-12
2004,21,2,608,369264,xml,True,True,2026-05-12
2004,21,3,637,362838,xml,True,True,2026-05-12
2004,21,4,208,108242,xml,True,True,2026-05-12
2004,21,5,377,216639,xml,True,True,2026-05-12
2004,21,6,594,342682,xml,True,True,2026-05-12
2004,21,7,200,104757,xml,True,True,2026-05-12
2004,21,8,749,422944,xml,True,True,2026-05-12
2004,21,9,287,156460,xml,True,True,2026-05-12
2004,22,1,1116,656510,xml,True,True,2026-05-12
2004,22,2,572,304487,xml,True,True,2026-05-12
2004,23,1,565,313511,xml,True,True,2026-05-12
2004,24,1,798,467585,xml,True,True,2026-05-12
2004,24,2,639,366775,xml,True,True,2026-05-12
2004,24,3,366,207545,xml,True,True,2026-05-12
2004,24,4,872,535122,xml,True,True,2026-05-12
2004,24,5,370,197196,xml,True,True,2026-05-12
2004,25,1,1161,719447,pdf,True,False,2026-05-12
2004,26,1,615,407511,xml,True,True,2026-05-12
2004,26,2,1184,812196,xml,True,True,2026-05-12
2004,26,3,806,550383,xml,True,True,2026-05-12
2004,26,4,589,404441,xml,True,True,2026-05-12
2004,26,5,999,671727,xml,True,True,2026-05-12
2004,26,6,741,499640,xml,True,True,2026-05-12
2004,26,7,613,412250,xml,True,True,2026-05-12
2004,26,8,836,577308,xml,True,True,2026-05-12
2004,26,9,862,600670,xml,True,True,2026-05-12
2004,26,10,794,528298,xml,True,True,2026-05-12
2004,26,11,878,627564,xml,True,True,2026-05-12
2004,26,12,705,464636,xml,True,True,2026-05-12
2004,26,13,704,476055,xml,True,True,2026-05-12
2004,26,14,795,561468,xml,True,True,2026-05-12
2004,26,15,515,334837,xml,True,True,2026-05-12
2004,26,16,330,204027,xml,True,True,2026-05-12
2004,26,17,526,347980,xml,True,True,2026-05-12
2004,26,18,845,569487,xml,True,True,2026-05-12
2004,26,19,211,111621,xml,True,True,2026-05-12
2004,26,20,204,109648,xml,True,True,2026-05-12
2004,27,1,1236,765990,xml,True,True,2026-05-12
2004,27,2,262,145786,xml,True,True,2026-05-12
2004,28,1,882,498658,xml,True,True,2026-05-12
2004,28,2,813,468780,xml,True,True,2026-05-12
2004,29,1,657,389762,xml,True,True,2026-05-12
2004,29,2,277,151613,xml,True,True,2026-05-12
2004,29,3,906,572459,xml,True,True,2026-05-12
2004,29,4,458,270576,xml,True,True,2026-05-12
2004,29,5,972,573448,xml,True,True,2026-05-12
2004,29,6,574,320411,xml,True,True,2026-05-12
2004,29,7,369,199560,xml,True,True,2026-05-12
2004,29,8,657,357626,xml,True,True,2026-05-12
2004,29,9,1028,632979,xml,True,True,2026-05-12
2004,30,1,730,394264,xml,True,True,2026-05-12
2004,30,2,646,379049,xml,True,True,2026-05-12
2004,30,3,744,442672,xml,True,True,2026-05-12
2004,31,1,525,304549,xml,True,True,2026-05-12
2004,31,2,1398,832016,xml,True,True,2026-05-12
2004,32,1,882,491546,xml,True,True,2026-05-12
2004,32,2,1128,689168,xml,True,True,2026-05-12
2004,32,3,624,352546,xml,True,True,2026-05-12
2004,32,4,492,296019,pdf,True,False,2026-05-12
2004,32,5,580,339590,xml,True,True,2026-05-12
2004,32,6,604,331587,xml,True,True,2026-05-12
2004,33,1,726,404636,xml,True,True,2026-05-12
2004,33,2,967,513633,xml,True,True,2026-05-12
2004,33,3,737,439448,xml,True,True,2026-05-12
2004,34,1,633,361442,xml,True,True,2026-05-12
2004,34,2,500,248497,xml,True,True,2026-05-12
2004,34,3,953,546376,xml,True,True,2026-05-12
2004,36,1,478,277329,xml,True,True,2026-05-12
2004,36,2,470,274321,xml,True,True,2026-05-12
2004,36,3,938,441047,xml,True,True,2026-05-12
2004,37,1,753,443716,xml,True,True,2026-05-12
2004,38,1,783,466012,xml,True,True,2026-05-12
2004,38,2,1018,566338,xml,True,True,2026-05-12
2004,39,1,536,304387,xml,True,True,2026-05-12
2004,40,1,803,467769,xml,True,True,2026-05-12
2004,40,2,567,314431,xml,True,True,2026-05-12
2004,40,3,788,428667,xml,True,True,2026-05-12
2004,40,4,984,515651,xml,True,True,2026-05-12
2004,40,5,382,211643,xml,True,True,2026-05-12
2004,40,6,763,440468,xml,True,True,2026-05-12
2004,40,7,739,352893,xml,True,True,2026-05-12
2004,40,8,569,297805,xml,True,True,2026-05-12
2004,40,9,762,451493,xml,True,True,2026-05-12
2004,40,10,636,369093,xml,True,True,2026-05-12
2004,40,11,663,390116,xml,True,True,2026-05-12
2004,40,12,1352,779634,xml,True,True,2026-05-12
2004,40,13,435,221640,xml,True,True,2026-05-12
2004,40,14,351,203142,xml,True,True,2026-05-12
2004,40,15,1018,604076,xml,True,True,2026-05-12
2004,40,16,809,338210,xml,True,True,2026-05-12
2004,40,17,741,403969,xml,True,True,2026-05-12
2004,40,18,688,363337,xml,True,True,2026-05-12
2004,40,19,826,459668,xml,True,True,2026-05-12
2004,40,20,560,317732,xml,True,True,2026-05-12
2004,40,21,908,508770,xml,True,True,2026-05-12
2004,40,22,630,325008,xml,True,True,2026-05-12
2004,40,23,484,268550,xml,True,True,2026-05-12
2004,40,24,698,425153,xml,True,True,2026-05-12
2004,40,25,649,336792,xml,True,True,2026-05-12
2004,40,26,535,275224,xml,True,True,2026-05-12
2004,40,27,715,332149,xml,True,True,2026-05-12
2004,40,28,989,480779,xml,True,True,2026-05-12
2004,40,29,885,496360,xml,True,True,2026-05-12
2004,40,30,875,505772,xml,True,True,2026-05-12
2004,41,1,282,151699,xml,True,True,2026-05-12
2004,41,2,256,129178,xml,True,True,2026-05-12
2004,41,3,713,374449,xml,True,True,2026-05-12
2004,41,4,284,137690,xml,True,True,2026-05-12
2004,42,1,844,480452,xml,True,True,2026-05-12
2004,42,2,1093,669704,xml,True,True,2026-05-12
2004,42,3,1257,589864,xml,True,True,2026-05-12
2004,43,1,718,416916,xml,True,True,2026-05-12
2004,43,2,1044,617878,xml,True,True,2026-05-12
2004,44,1,662,392503,xml,True,True,2026-05-12
2004,45,1,828,506401,xml,True,True,2026-05-12
2004,45,2,429,246277,xml,True,True,2026-05-12
2004,45,3,710,397153,xml,True,True,2026-05-12
2004,45,4,842,479254,xml,True,True,2026-05-12
2004,46,1,574,287900,xml,True,True,2026-05-12
2004,46,2,486,249979,xml,True,True,2026-05-12
2004,46,3,180,74725,xml,True,True,2026-05-12
2004,46,4,553,280184,xml,True,True,2026-05-12
2004,46,5,311,146993,xml,True,True,2026-05-12
2004,46,6,427,227437,xml,True,True,2026-05-12
2004,46,7,577,284586,xml,True,True,2026-05-12
2004,46,8,504,296879,xml,True,True,2026-05-12
2004,46,9,303,169738,xml,True,True,2026-05-12
2004,47,1,917,504630,pdf,True,False,2026-05-12
2004,47,2,591,334383,xml,True,True,2026-05-12
2004,47,3,502,290131,xml,True,True,2026-05-12
2004,47,4,865,480676,xml,True,True,2026-05-12
2004,47,5,847,452637,xml,True,True,2026-05-12
2004,48,1,1093,575400,xml,True,True,2026-05-12
2004,48,2,614,310705,xml,True,True,2026-05-12
2004,48,3,683,382964,xml,True,True,2026-05-12
2004,48,4,421,209184,xml,True,True,2026-05-12
2004,48,5,719,401031,xml,True,True,2026-05-12
2004,48,6,601,300691,xml,True,True,2026-05-12
2004,48,7,599,250215,xml,True,True,2026-05-12
2004,49,1,809,417897,xml,True,True,2026-05-12
2004,49,2,1194,649783,xml,True,True,2026-05-12
2004,49,3,278,144411,xml,True,True,2026-05-12
2004,49,4,1339,788963,xml,True,True,2026-05-12
2004,49,5,1207,575676,xml,True,True,2026-05-12
2004,49,6,237,122633,xml,True,True,2026-05-12
2004,49,7,329,184049,xml,True,True,2026-05-12
2004,49,8,422,218787,xml,True,True,2026-05-12
2004,50,1,140,63620,xml,True,True,2026-05-12
2004,50,2,1223,497619,xml,True,True,2026-05-12
2004,50,3,909,193289,xml,True,True,2026-05-12
2004,50,4,597,112460,xml,True,True,2026-05-12
2004,50,5,648,416405,xml,True,True,2026-05-12
2004,50,6,565,267608,xml,True,True,2026-05-12
2004,50,7,1074,631072,xml,True,True,2026-05-12
2005,1,1,106,40313,xml,True,True,2026-05-12
2005,2,1,79,27945,xml,True,True,2026-05-12
2005,3,1,401,146509,pdf,True,False,2026-05-12
2005,4,1,124,57380,xml,True,True,2026-05-12
2005,5,1,809,456875,xml,True,True,2026-05-12
2005,5,2,654,394645,xml,True,True,2026-05-12
2005,5,3,928,477252,xml,True,True,2026-05-12
2005,6,1,138,67321,xml,True,True,2026-05-12
2005,7,1,549,324809,xml,True,True,2026-05-12
2005,7,2,637,328336,xml,True,True,2026-05-12
2005,7,3,470,257094,xml,True,True,2026-05-12
2005,7,4,1023,636822,xml,True,True,2026-05-12
2005,7,5,587,342844,xml,True,True,2026-05-12
2005,7,6,554,361956,xml,True,True,2026-05-12
2005,7,7,534,308849,xml,True,True,2026-05-12
2005,7,8,810,483982,xml,True,True,2026-05-12
2005,7,9,261,146056,xml,True,True,2026-05-12
2005,7,10,961,565712,xml,True,True,2026-05-12
2005,7,11,1272,679587,xml,True,True,2026-05-12
2005,7,12,378,236069,xml,True,True,2026-05-12
2005,7,13,643,410031,xml,True,True,2026-05-12
2005,7,14,593,375503,xml,True,True,2026-05-12
2005,7,15,838,460819,xml,True,True,2026-05-12
2005,8,1,1165,750102,xml,True,True,2026-05-12
2005,9,1,956,590577,xml,True,True,2026-05-12
2005,9,2,769,457142,xml,True,True,2026-05-12
2005,10,1,929,543197,xml,True,True,2026-05-12
2005,10,2,782,483043,xml,True,True,2026-05-12
2005,10,3,587,329808,xml,True,True,2026-05-12
2005,10,4,1031,593234,xml,True,True,2026-05-12
2005,11,1,515,272763,xml,True,True,2026-05-12
2005,12,1,418,248279,xml,True,True,2026-05-12
2005,12,2,476,297491,xml,True,True,2026-05-12
2005,12,3,929,612045,xml,True,True,2026-05-12
2005,12,4,602,366657,xml,True,True,2026-05-12
2005,12,5,489,294455,xml,True,True,2026-05-12
2005,12,6,733,438716,xml,True,True,2026-05-12
2005,12,7,633,340445,xml,True,True,2026-05-12
2005,13,1,731,419886,xml,True,True,2026-05-12
2005,14,1,1188,629801,xml,True,True,2026-05-12
2005,14,2,924,543014,xml,True,True,2026-05-12
2005,14,3,354,194840,xml,True,True,2026-05-12
2005,14,4,645,354688,xml,True,True,2026-05-12
2005,14,5,577,330655,xml,True,True,2026-05-12
2005,15,1,504,283487,xml,True,True,2026-05-12
2005,15,2,846,522069,xml,True,True,2026-05-12
2005,15,3,538,294386,xml,True,True,2026-05-12
2005,16,1,688,368198,xml,True,True,2026-05-12
2005,16,2,804,437830,xml,True,True,2026-05-12
2005,17,1,689,428760,xml,True,True,2026-05-12
2005,17,2,800,509074,xml,True,True,2026-05-12
2005,17,3,1082,694623,xml,True,True,2026-05-12
2005,18,1,1067,632689,xml,True,True,2026-05-12
2005,18,2,321,170975,xml,True,True,2026-05-12
2005,19,1,863,504110,xml,True,True,2026-05-12
2005,19,2,779,436995,xml,True,True,2026-05-12
2005,19,3,376,215043,xml,True,True,2026-05-12
2005,20,1,676,403088,xml,True,True,2026-05-12
2005,20,2,1309,851562,xml,True,True,2026-05-12
2005,20,3,1161,702546,xml,True,True,2026-05-12
2005,21,1,500,286418,xml,True,True,2026-05-12
2005,21,2,610,369719,xml,True,True,2026-05-12
2005,21,3,656,367058,xml,True,True,2026-05-12
2005,21,4,208,108510,xml,True,True,2026-05-12
2005,21,5,373,212800,xml,True,True,2026-05-12
2005,21,6,603,345736,xml,True,True,2026-05-12
2005,21,7,204,106738,xml,True,True,2026-05-12
2005,21,8,792,449915,xml,True,True,2026-05-12
2005,21,9,305,167352,xml,True,True,2026-05-12
2005,22,1,1115,655299,xml,True,True,2026-05-12
2005,22,2,570,303381,xml,True,True,2026-05-12
2005,23,1,571,318242,xml,True,True,2026-05-12
2005,24,1,808,474099,xml,True,True,2026-05-12
2005,24,2,644,391774,xml,True,True,2026-05-12
2005,24,3,368,208628,xml,True,True,2026-05-12
2005,24,4,873,535903,xml,True,True,2026-05-12
2005,24,5,370,197196,xml,True,True,2026-05-12
2005,25,1,1219,711456,xml,True,True,2026-05-12
2005,26,1,620,410721,xml,True,True,2026-05-12
2005,26,2,1196,821895,xml,True,True,2026-05-12
2005,26,3,826,564025,xml,True,True,2026-05-12
2005,26,4,592,407197,xml,True,True,2026-05-12
2005,26,5,1039,699511,xml,True,True,2026-05-12
2005,26,6,748,506249,xml,True,True,2026-05-12
2005,26,7,613,412574,xml,True,True,2026-05-12
2005,26,8,844,583436,xml,True,True,2026-05-12
2005,26,9,872,608538,xml,True,True,2026-05-12
2005,26,10,813,542583,xml,True,True,2026-05-12
2005,26,11,891,638027,xml,True,True,2026-05-12
2005,26,12,723,481579,xml,True,True,2026-05-12
2005,26,13,699,473420,xml,True,True,2026-05-12
2005,26,14,790,557062,xml,True,True,2026-05-12
2005,26,15,526,342566,xml,True,True,2026-05-12
2005,26,16,332,205148,xml,True,True,2026-05-12
2005,26,17,532,353372,xml,True,True,2026-05-12
2005,26,18,856,577296,xml,True,True,2026-05-12
2005,26,19,211,111621,xml,True,True,2026-05-12
2005,26,20,206,109954,xml,True,True,2026-05-12
2005,27,1,1293,801864,xml,True,True,2026-05-12
2005,27,2,226,124342,xml,True,True,2026-05-12
2005,28,1,882,502921,xml,True,True,2026-05-12
2005,28,2,817,471458,xml,True,True,2026-05-12
2005,29,1,660,392331,xml,True,True,2026-05-12
2005,29,2,277,152386,xml,True,True,2026-05-12
2005,29,3,864,538400,xml,True,True,2026-05-12
2005,29,4,458,270576,xml,True,True,2026-05-12
2005,29,5,972,574357,xml,True,True,2026-05-12
2005,29,6,572,319879,xml,True,True,2026-05-12
2005,29,7,382,206164,xml,True,True,2026-05-12
2005,29,8,656,357925,xml,True,True,2026-05-12
2005,29,9,1047,647584,xml,True,True,2026-05-12
2005,30,1,732,395940,xml,True,True,2026-05-12
2005,30,2,652,381486,xml,True,True,2026-05-12
2005,30,3,741,440942,xml,True,True,2026-05-12
2005,31,1,537,313771,xml,True,True,2026-05-12
2005,31,2,584,348145,xml,True,True,2026-05-12
2005,31,3,1019,593120,xml,True,True,2026-05-12
2005,32,1,880,490125,xml,True,True,2026-05-12
2005,32,2,1130,690443,xml,True,True,2026-05-12
2005,32,3,603,342899,xml,True,True,2026-05-12
2005,32,4,501,283473,xml,True,True,2026-05-12
2005,32,5,582,340093,xml,True,True,2026-05-12
2005,32,6,604,331968,xml,True,True,2026-05-12
2005,33,1,741,411157,xml,True,True,2026-05-12
2005,33,2,978,554217,pdf,True,False,2026-05-12
2005,33,3,738,441122,xml,True,True,2026-05-12
2005,34,1,639,364253,xml,True,True,2026-05-12
2005,34,2,500,248497,xml,True,True,2026-05-12
2005,34,3,957,546761,xml,True,True,2026-05-12
2005,36,1,484,281258,xml,True,True,2026-05-12
2005,36,2,463,270182,xml,True,True,2026-05-12
2005,36,3,1069,419496,xml,True,True,2026-05-12
2005,37,1,768,446982,xml,True,True,2026-05-12
2005,38,1,784,468709,xml,True,True,2026-05-12
2005,38,2,1024,571249,xml,True,True,2026-05-12
2005,39,1,530,303020,xml,True,True,2026-05-12
2005,40,1,883,507583,xml,True,True,2026-05-12
2005,40,2,587,327760,xml,True,True,2026-05-12
2005,40,3,797,438328,xml,True,True,2026-05-12
2005,40,4,1069,554600,xml,True,True,2026-05-12
2005,40,5,383,212419,xml,True,True,2026-05-12
2005,40,6,823,480760,xml,True,True,2026-05-12
2005,40,7,747,356336,xml,True,True,2026-05-12
2005,40,8,572,299382,xml,True,True,2026-05-12
2005,40,9,778,459009,xml,True,True,2026-05-12
2005,40,10,637,369604,xml,True,True,2026-05-12
2005,40,11,666,391347,xml,True,True,2026-05-12
2005,40,12,1098,628335,xml,True,True,2026-05-12
2005,40,13,438,239459,xml,True,True,2026-05-12
2005,40,14,351,203142,xml,True,True,2026-05-12
2005,40,15,352,203209,xml,True,True,2026-05-12
2005,40,16,1047,618159,xml,True,True,2026-05-12
2005,40,17,861,363546,xml,True,True,2026-05-12
2005,40,18,742,404538,xml,True,True,2026-05-12
2005,40,19,700,370632,xml,True,True,2026-05-12
2005,40,20,938,532736,xml,True,True,2026-05-12
2005,40,21,581,330925,xml,True,True,2026-05-12
2005,40,22,908,506828,xml,True,True,2026-05-12
2005,40,23,644,333365,xml,True,True,2026-05-12
2005,40,24,494,274514,xml,True,True,2026-05-12
2005,40,25,757,462241,xml,True,True,2026-05-12
